artist,score,weighted_score,url
Stafrænn Hákon,1,1,https://www.youtube.com/watch?v=-xoOn0me7Zo
Dad Rocks,1,1,https://www.youtube.com/watch?v=ERFhd0gmd4A
Flying Lotus,1,1,https://www.youtube.com/watch?v=ucADnp2jl90
The Main Squeeze,5,5,https://www.youtube.com/watch?v=osf_lDf-8R8
Stewart Copeland,1,1,https://www.youtube.com/watch?v=UD2dPZLSfHE
M.A.K.U Soundsystem,1,1,https://www.youtube.com/watch?v=KK4aEP7uiSU
Band of Horses,1,1,https://www.youtube.com/watch?v=z9YZPimYpDo
Tommy Stinson,1,1,https://www.youtube.com/watch?v=curfuU6CNVc
Marisa Anderson,1,1,https://www.youtube.com/watch?v=2JiLsYfbWD8
Albert Hammond Jr.,6,6,https://www.youtube.com/watch?v=fgR7l0dBjis
"The Artists From The ""Take Me to the River"" Tour",1,1,https://www.youtube.com/watch?v=-T6b-obgmlc
Iska Dhaaf,14,28,https://www.youtube.com/watch?v=M5qSGHDrII4
Algiers,10,20,https://www.youtube.com/watch?v=v6paCDYob80
Moby,5,15,https://www.youtube.com/watch?v=d5L0I9BL0Jc
Boy Pablo,1,1,https://www.youtube.com/watch?v=-PMQtZ4mqwk
Carbon Tigers,5,5,https://www.youtube.com/watch?v=GYghk0OrtDw
Danish String Quartet,1,1,https://www.youtube.com/watch?v=cfuEIHEZobc
Cousin Kula,1,1,https://www.youtube.com/watch?v=yQU573eNQKw
Julian Charles,1,1,https://www.youtube.com/watch?v=jr2r-YAFL2E
Ice Cube,1,1,https://www.youtube.com/watch?v=ALI_CdEyIJc
Robert Cray,1,1,https://www.youtube.com/watch?v=fEjzBKo-sxI
Trey Anastasio,1,1,https://www.youtube.com/watch?v=dYOXPzcoPeA
The Barr Brothers,22,22,https://www.youtube.com/watch?v=ChUyHTxH2QM
Panos Cosmatos,1,1,https://www.youtube.com/watch?v=DD00HW9ipSU
Halsey,1,1,https://www.youtube.com/watch?v=e7bpBJrT-eU
Jadu Heart,1,1,https://www.youtube.com/watch?v=94HfWxLwbN4
Daby Touré,5,5,https://www.youtube.com/watch?v=udy17sO0HcU
Caspar Babypants,5,5,https://www.youtube.com/watch?v=HwK1einTn-o
The Tallest Man on Earth,11,11,https://www.youtube.com/watch?v=mrdyfDVheIg
Volcano Choir,1,1,https://www.youtube.com/watch?v=A5D9UnBcDjM
Charli XCX,1,1,https://www.youtube.com/watch?v=_MFYT5rc6Z8
Mynabirds,1,1,https://www.youtube.com/watch?v=kp-I1dEH3Uw
Bad Rabbits,5,5,https://www.youtube.com/watch?v=Y4HW_2izmMU
The Dear Hunter,5,5,https://www.youtube.com/watch?v=xJW7Bj_n2Aw
Jackstraw,2,2,https://www.youtube.com/watch?v=6lpRdlOcxLY
Kamasi Washington,4,8,https://www.youtube.com/watch?v=sqzFm3erSJc
Chad VanGaalen,5,5,https://www.youtube.com/watch?v=ea3F3hw-eeU
Nosaj Thing,1,1,https://www.youtube.com/watch?v=cDCLxC-oJoM
The Lonely Island,2,2,https://www.youtube.com/watch?v=RPhBfuA066U
Catfish and the Bottlemen,1,1,https://www.youtube.com/watch?v=XQsSrlYO5AI
Dropkick Murphys,1,1,https://www.youtube.com/watch?v=4KCjRV2x4Z0
The Cranberries,1,1,https://www.youtube.com/watch?v=hxsJvKYyVyg
Birds Of Chicago,2,2,https://www.youtube.com/watch?v=CW9IBRNYiho
Blaenavon,9,9,https://www.youtube.com/watch?v=KB2n7_N26IA
Keenan O'Meara,6,6,https://www.youtube.com/watch?v=pQUtwx5WOGE
AJ Davila y Terror Amor,5,5,https://www.youtube.com/watch?v=-QOAAICBwbU
Fatlip and Slimkid3,1,1,https://www.youtube.com/watch?v=caI8I9fi3M4
Aaron Lee Tasjan,3,3,https://www.youtube.com/watch?v=Z2l_9WERZ6U
Dog Bite,1,1,https://www.youtube.com/watch?v=OhmpsDlGJQw
Lost Bayou Ramblers,5,5,https://www.youtube.com/watch?v=g7NHJdIwaOw
Aldous RH,1,1,https://www.youtube.com/watch?v=c7ByprJ1jGo
Dilly Dally,5,5,https://www.youtube.com/watch?v=d4Q9MpmMhxs
Dinosaur Jr.,11,22,https://www.youtube.com/watch?v=PBsfuN7kefE
Ralph Stanley,1,1,https://www.youtube.com/watch?v=ca7JCI5Jjhk
Elvis Costello,1,1,https://www.youtube.com/watch?v=x2-r_Xdk7tI
Sneaks,1,1,https://www.youtube.com/watch?v=Uyb6XDLSvxs
E-40,1,1,https://www.youtube.com/watch?v=JqVm2bypZEY
Mikal Cronin,9,9,https://www.youtube.com/watch?v=2Z2-RCsLkfE
Sunn O))),1,1,https://www.youtube.com/watch?v=vx_5wGulwro
Afrika Bambaataa,2,4,https://www.youtube.com/watch?v=CTnCBcdNTcI
Cymbals Eat Guitars,14,14,https://www.youtube.com/watch?v=RNHp3F3TFdQ
Childhood,1,1,https://www.youtube.com/watch?v=vyQiawC5DVY
Kobo Town,5,5,https://www.youtube.com/watch?v=F50osvmz6A4
Pavo Pavo,1,1,https://www.youtube.com/watch?v=rD2qYAcG1Qs
Ben Kweller,2,2,https://www.youtube.com/watch?v=LcTtlXWj8mg
Turtle Island Quartet,1,1,https://www.youtube.com/watch?v=NacFvfTlX1c
Tera Melos,7,14,https://www.youtube.com/watch?v=iMmq1RFNamQ
Ron Gallo,6,6,https://www.youtube.com/watch?v=v3yjmmzsW0w
Mndsgn,1,1,https://www.youtube.com/watch?v=R4ZoAdFzEyo
Justice,1,1,https://www.youtube.com/watch?v=a9ZvqZQVPUA
Spoon,17,34,https://www.youtube.com/watch?v=89IKteRfLrc
Twist,1,1,https://www.youtube.com/watch?v=u1bXR2mtoIw
Kool Keith,1,1,https://www.youtube.com/watch?v=KKq-kSlKiTM
Winter,5,5,https://www.youtube.com/watch?v=nrmcc29DlcI
Boots Riley (The Coup),1,1,https://www.youtube.com/watch?v=pQjNBETfS2c
Quilt,15,30,https://www.youtube.com/watch?v=3CBZzRuWf3w
Francis Lung,1,1,https://www.youtube.com/watch?v=a6nl83VzhIg
Painted Palms,14,28,https://www.youtube.com/watch?v=QoNSq6aBacs
Pela,2,2,https://www.youtube.com/watch?v=DOBel-uBJp0
Mellow Fellow & Clairo,1,1,https://www.youtube.com/watch?v=eAV8X7lviVw
Andrew W.K.,1,1,https://www.youtube.com/watch?v=ilKuJOe2goA
My Morning Jacket,1,1,https://www.youtube.com/watch?v=Ci9XH1S76DE
The Decemberists,2,4,https://www.youtube.com/watch?v=nXu1di1rGCM
Joshua Powell & the Great Train Robbery,4,4,https://www.youtube.com/watch?v=8UumG3Lu68Q
Brent Amaker and the Rodeo,5,5,https://www.youtube.com/watch?v=4fhOcDJ_9TE
Ringo Deathstarr,8,8,https://www.youtube.com/watch?v=r_jMxzLaaqk
Mr. Mf'n eXquire,1,1,https://www.youtube.com/watch?v=dE1cZbMM_BI
Girl In A Coma,3,6,https://www.youtube.com/watch?v=EFH3R8pwbIY
Marshall Crenshaw,1,1,https://www.youtube.com/watch?v=H3HMQDkDfx4
Lisa Prank,5,5,https://www.youtube.com/watch?v=f5-QDkedVdo
Sisyphus,1,1,https://www.youtube.com/watch?v=938ZK1BfE2k
Zoé,1,1,https://www.youtube.com/watch?v=Qny7Ib_m9rU
Esmé Patterson,6,6,https://www.youtube.com/watch?v=IFcAHksOPss
"He's My Brother,  She's My Sister",1,1,https://www.youtube.com/watch?v=YlXMVua7-v8
Dillon Francis,1,1,https://www.youtube.com/watch?v=RLPJKrbW7Uc
Death on Two Wheels,6,6,https://www.youtube.com/watch?v=TtNV8SIzazY
Someone Still Loves You Boris Yeltsin,5,5,https://www.youtube.com/watch?v=Y95p12hL7Ug
Lee Fields & The Expressions,5,5,https://www.youtube.com/watch?v=mktWZu-uNG4
Crystal Antlers,10,20,https://www.youtube.com/watch?v=clSo8ZWVRKk
Yasmine Hamdan,1,1,https://www.youtube.com/watch?v=TylWetspLXg
Dawn and Hawkes,5,5,https://www.youtube.com/watch?v=R54v891jABM
"Chad ""Ochocinco"" Johnson",1,1,https://www.youtube.com/watch?v=LbERpvgP1_U
Love Inks,1,1,https://www.youtube.com/watch?v=Vx82lWOjRis
Chris Staples,12,24,https://www.youtube.com/watch?v=gfQdvfn5uPA
Quiet Life,5,5,https://www.youtube.com/watch?v=QMavb2tGfg4
Gemma Ray,1,1,https://www.youtube.com/watch?v=NClXEormzW0
Bayonne,1,1,https://www.youtube.com/watch?v=C98623wWOyc
The Soft Pack,6,12,https://www.youtube.com/watch?v=C02vkpHrTfI
You Me & Apollo,5,5,https://www.youtube.com/watch?v=YyNwLCAlwwY
Eliot Sumner,1,1,https://www.youtube.com/watch?v=DATor4z-mlU
Rachele Eve,1,1,https://www.youtube.com/watch?v=SWN9AhnS0Fs
DJ Qbert,1,1,https://www.youtube.com/watch?v=apLsbU1uLGk
Sturla Atlas,6,6,https://www.youtube.com/watch?v=hR2BZy6e_K8
The Mountain Goats,5,5,https://www.youtube.com/watch?v=-3ZdmXgLAQs
The Lumineers,20,20,https://www.youtube.com/watch?v=rcEFMZwcsww
Steve Earle,19,57,https://www.youtube.com/watch?v=tqXv_4-loLo
Pixies,6,12,https://www.youtube.com/watch?v=yWZeomzkCaU
Vesuvio Solo,1,1,https://www.youtube.com/watch?v=vsFQ9NQAmgg
James Deen,1,1,https://www.youtube.com/watch?v=qSfmvm_50Sg
DJ Premier,1,1,https://www.youtube.com/watch?v=UzUzJZvPxB8
Battleme,9,9,https://www.youtube.com/watch?v=UxRExM16sgY
Covet,5,5,https://www.youtube.com/watch?v=dKpHpOEnbHA
River Giant,4,4,https://www.youtube.com/watch?v=4lJ1wqeD8ps
Halldór Eldjárn,5,5,https://www.youtube.com/watch?v=iLIHv1IEX_0
Active Child,9,9,https://www.youtube.com/watch?v=_6jdGT-Ekco
Mustard Gas and Roses,1,1,https://www.youtube.com/watch?v=bE7T6uYKXwo
DJ Patrick (M.A.N.D.Y.),1,1,https://www.youtube.com/watch?v=J8_0QoKFJjg
John Paul White,1,1,https://www.youtube.com/watch?v=mBIAnpOrJB8
Citizen,5,5,https://www.youtube.com/watch?v=oWYqOzYg50w
JoyCut,4,4,https://www.youtube.com/watch?v=jRXHHvCUSrE
Ásgeir Trausti,5,5,https://www.youtube.com/watch?v=30eGpC9ygyE
Heyrocco,7,7,https://www.youtube.com/watch?v=Z5xZb0PBPYk
Pink Skies,1,1,https://www.youtube.com/watch?v=VWnD-_2cnhQ
She-Devils,4,4,https://www.youtube.com/watch?v=6gE0I2f60-E
Massimo Mikelli,2,2,https://www.youtube.com/watch?v=EhF8FoLAnNY
Warren Haynes,1,1,https://www.youtube.com/watch?v=LAtkJZWpS8I
Ben Lee,1,1,https://www.youtube.com/watch?v=GvvARf219x4
Guy Pinhas (The Obsessed/Goatsnake),1,1,https://www.youtube.com/watch?v=tCV9dFd4SkE
Highasakite,2,4,https://www.youtube.com/watch?v=kXEjKaQ0HTY
Little Boots,2,4,https://www.youtube.com/watch?v=82QXgDS_TMM
DARKSIDE,3,3,https://www.youtube.com/watch?v=RjREc0SidFY
Hudson Mohawke,1,1,https://www.youtube.com/watch?v=0D5ZOcCvImY
Spiral Stairs,5,5,https://www.youtube.com/watch?v=ipCB1fqO8zY
Of Montreal,1,1,https://www.youtube.com/watch?v=_rf7Gw0mj7I
The Ivorys,1,1,https://www.youtube.com/watch?v=VaLTXp_y0n4
Baskery,5,5,https://www.youtube.com/watch?v=bKyEUIiUmCE
Joshua Roman,1,1,https://www.youtube.com/watch?v=GwE2wSy2ke8
Gerald Ford,1,1,https://www.youtube.com/watch?v=JehMfZBVoRY
Mohammad Reza Shajarian,1,1,https://www.youtube.com/watch?v=GnI4R9Bdl3g
Thao Nguyen,1,1,https://www.youtube.com/watch?v=QXXc25vtuxk
Hanni El Khatib,10,20,https://www.youtube.com/watch?v=GC2Q6L2DVw4
The Middle East,4,4,https://www.youtube.com/watch?v=F3BQUFb4R04
Courtney Barnett and Kurt Vile,1,1,https://www.youtube.com/watch?v=JQs5XagfheI
Blis.,5,5,https://www.youtube.com/watch?v=oHCv8aS-SGU
Company Of Thieves,2,2,https://www.youtube.com/watch?v=-mfxWE27KDw
Shy Girls,5,5,https://www.youtube.com/watch?v=rt6FV1hvKZ8
And The Kids,6,12,https://www.youtube.com/watch?v=BgQe7nHtAbw
Nellie McKay,1,1,https://www.youtube.com/watch?v=cCIG6Jldl24
Belle and Sebastian,1,1,https://www.youtube.com/watch?v=S8HY9vE6JbY
Encrust,6,6,https://www.youtube.com/watch?v=VvSdszSwAGs
Kristen Schaal and Kurt Braunohler,1,1,https://www.youtube.com/watch?v=M41i5fS0sb8
Lawrence,5,5,https://www.youtube.com/watch?v=vh2Q1qEIBHw
Slumbers,1,1,https://www.youtube.com/watch?v=T4s2RTQWyUo
Little Dragon,3,6,https://www.youtube.com/watch?v=yDFz9kQ1JHY
Parquet Courts,21,63,https://www.youtube.com/watch?v=JhuZdMfzOTs
SsingSsing,1,1,https://www.youtube.com/watch?v=QLRxO9AmNNo
Bombay Bicycle Club,5,5,https://www.youtube.com/watch?v=91CHk31a5Ns
Frank Turner,3,6,https://www.youtube.com/watch?v=6dTYvOsgxJw
Dream Koala,1,1,https://www.youtube.com/watch?v=3gTf-wBUSgM
L'Imperatrice,1,1,https://www.youtube.com/watch?v=__4OT_oRDcU
Indigo Wild,5,5,https://www.youtube.com/watch?v=q-7vV4ztX-I
WU LYF,5,5,https://www.youtube.com/watch?v=EjXRb_hfJrU
Orchid Mantis,1,1,https://www.youtube.com/watch?v=yT_YNfdCD5Y
The Juan MacLean,1,1,https://www.youtube.com/watch?v=kMzXgo8NkYk
Tory Lanez,1,1,https://www.youtube.com/watch?v=BieKxoH4j6M
Cuco,1,1,https://www.youtube.com/watch?v=E6hUjrjyrO0
Beat Connection,13,13,https://www.youtube.com/watch?v=f2IZyav-3fM
The Bright White,1,1,https://www.youtube.com/watch?v=2533dEUzE_M
Lindsay Fuller,5,5,https://www.youtube.com/watch?v=YNUFF6MC-dE
Toro Y Moi,2,4,https://www.youtube.com/watch?v=S-YEKXJ2K4U
Blitzen Trapper,4,8,https://www.youtube.com/watch?v=93damoVqB9s
Snorri Helgason,10,10,https://www.youtube.com/watch?v=7wE8bwEz79A
The David Mayfield Parade,5,5,https://www.youtube.com/watch?v=mkIbVGdTlZE
Young Hines,5,5,https://www.youtube.com/watch?v=cZVDMewSruQ
Thurston Moore,5,5,https://www.youtube.com/watch?v=D-f3chgelD8
Aesop Rock,1,1,https://www.youtube.com/watch?v=wpf8TbUrA4c
Antrim Dells,4,4,https://www.youtube.com/watch?v=suHJVDPVJHE
Ghost,2,2,https://www.youtube.com/watch?v=z6HpjZjhjX8
Salad Boys,6,6,https://www.youtube.com/watch?v=TZRweenywyM
Mexican Institute of Sound,1,1,https://www.youtube.com/watch?v=6YCcx1Qa1HQ
Nails,1,1,https://www.youtube.com/watch?v=z68mdfvlQ54
Tattoo Money,4,4,https://www.youtube.com/watch?v=4mPEU65YnHI
Operators,14,14,https://www.youtube.com/watch?v=FsSQpPIKst0
Kevin Murphy (of The Moondoggies),5,5,https://www.youtube.com/watch?v=YkX39y4KjVQ
Zach Heckendorf,5,5,https://www.youtube.com/watch?v=ZFBkVzpwMdQ
The Both,8,16,https://www.youtube.com/watch?v=5O434MiRBoY
Frikstailers,3,3,https://www.youtube.com/watch?v=MzmfCbp0vRc
Vox Mod,5,5,https://www.youtube.com/watch?v=uWmGodl3utQ
Jody Stephens (Big Star),1,1,https://www.youtube.com/watch?v=i4SYy5_2Wn4
Doe Paoro,5,5,https://www.youtube.com/watch?v=0raTIahcti0
Alessio Bax,1,1,https://www.youtube.com/watch?v=bmWBDs-5z3c
ProbCause,6,6,https://www.youtube.com/watch?v=9sWXOlXM2Uw
Von Sell,1,1,https://www.youtube.com/watch?v=NcYw3RN5aC8
Guthrie Brown,6,6,https://www.youtube.com/watch?v=PJzKbNIl36s
Chromeo,1,1,https://www.youtube.com/watch?v=ShDeca9LtwY
The World Is A Beautiful Place,4,4,https://www.youtube.com/watch?v=Nl-C1MOZ8fI
RNDM,5,5,https://www.youtube.com/watch?v=OmFSd0Oa5Hc
Julie Doiron,1,1,https://www.youtube.com/watch?v=jbun-mjH-bw
Failure,5,5,https://www.youtube.com/watch?v=wo-u4PcDbqg
Lower Dens,8,24,https://www.youtube.com/watch?v=AKs8eeAaj3M
Teen Ravine,1,1,https://www.youtube.com/watch?v=w_skwRi_I1s
Natalie Merchant,1,1,https://www.youtube.com/watch?v=iOdsAE8Mq7I
Killer Mike,2,4,https://www.youtube.com/watch?v=-8tVvMqOKk4
Yolanda Kondonassis,1,1,https://www.youtube.com/watch?v=CHym8Xt41E8
Chad Valley,8,8,https://www.youtube.com/watch?v=BfVZ0WQbqa0
Kingdom Crumbs,10,10,https://www.youtube.com/watch?v=OxA9cOPRLOw
OU,5,5,https://www.youtube.com/watch?v=fy62tahexR4
CANT,5,5,https://www.youtube.com/watch?v=3XTSmWmGcqo
Evidence & Alchemist,1,1,https://www.youtube.com/watch?v=l7heEZwFkYM
Ibeyi,6,12,https://www.youtube.com/watch?v=j-fR33IY23Y
Oso Oso,6,6,https://www.youtube.com/watch?v=QnWKJr6W_xk
Raging Fyah,5,5,https://www.youtube.com/watch?v=zx8XAHSTpVU
PUJOL,5,5,https://www.youtube.com/watch?v=fN6q_m0lQEw
Flea & Amy-Jo Albany,1,1,https://www.youtube.com/watch?v=BVljTwZzonA
The Redwood Plan,5,5,https://www.youtube.com/watch?v=UQ2xwWIKO14
Gringo Star,5,5,https://www.youtube.com/watch?v=jtojuCmGnME
Jamila Woods,5,5,https://www.youtube.com/watch?v=OKT3t-TZtrE
Wild Nothing,15,30,https://www.youtube.com/watch?v=yrkbN1tcbUo
Toy Soldiers,4,4,https://www.youtube.com/watch?v=F7o1-07uA0w
Tiffany Wilson,5,5,https://www.youtube.com/watch?v=8TcnEK11P98
Single Mothers,5,5,https://www.youtube.com/watch?v=eS3kV8bdQS0
Christopher Paul Stelling,1,1,https://www.youtube.com/watch?v=Sn9aOq9aJ3w
Canadian Brass,1,1,https://www.youtube.com/watch?v=-l-E3kyNcag
Gary Clark Jr.,8,8,https://www.youtube.com/watch?v=KWI_PFSygK8
Tess Roby,1,1,https://www.youtube.com/watch?v=dsD3TAxrQ7I
Meschiya Lake and The Little Big Horns,5,5,https://www.youtube.com/watch?v=JaKNfzaNu1M
Vinyl Care 101,1,1,https://www.youtube.com/watch?v=n6AcC5dGJgk
Christopher the Conquered,5,5,https://www.youtube.com/watch?v=z5shkt2SmBU
Vaginaboys,4,4,https://www.youtube.com/watch?v=Ffrr-JGpqX0
Charms,9,9,https://www.youtube.com/watch?v=HMQ4f7BOZzQ
David Bazan,21,21,https://www.youtube.com/watch?v=MNSXwVzsyN8
múm,4,4,https://www.youtube.com/watch?v=WrZbI20qemo
Kim Lenz,1,1,https://www.youtube.com/watch?v=AWHZz8S_XTo
Margaret Cho,1,1,https://www.youtube.com/watch?v=Fst4dvPlDcc
The Acid,5,5,https://www.youtube.com/watch?v=wICreuKgij4
Travi$ Scott,1,1,https://www.youtube.com/watch?v=6URfttgulQE
Quetzal,1,1,https://www.youtube.com/watch?v=uu5laJPLn7g
Archie Powell and the Exports,1,1,https://www.youtube.com/watch?v=2csowScCE1w
PUP,6,6,https://www.youtube.com/watch?v=tJO24dQUCGg
The Dum Dum Girls,1,1,https://www.youtube.com/watch?v=88ZBKVDYgU8
Django Django,9,18,https://www.youtube.com/watch?v=JghyHoQWW_c
Wallpaper,1,1,https://www.youtube.com/watch?v=yY7ePbVvWCE
Nathan Xander and Witchouse,1,1,https://www.youtube.com/watch?v=5QaL84xOL14
N.E.R.D,1,1,https://www.youtube.com/watch?v=5RKbSi87J5Q
Stef Chura,8,8,https://www.youtube.com/watch?v=ldfnuAxxolk
Murs,2,2,https://www.youtube.com/watch?v=t935m_H0wuE
Tiny Vipers,1,1,https://www.youtube.com/watch?v=G5B6SQwF21c
Thee Oh Sees,13,26,https://www.youtube.com/watch?v=TYiYf-30HkQ
GRMLN,1,1,https://www.youtube.com/watch?v=m3vHLiX3RQQ
Alex from Franz Ferdinand vs. The Cribs pt. 1,1,1,https://www.youtube.com/watch?v=616wClZeW_M
Anthony Fantano,2,4,https://www.youtube.com/watch?v=bCXLYbY_m8Y
Peter Matthew Bauer,5,5,https://www.youtube.com/watch?v=vL63vV9N10Q
Pip Blom,1,1,https://www.youtube.com/watch?v=jVujCcmVFUo
Lil Wayne,1,1,https://www.youtube.com/watch?v=wgMUhI_SN68
Thee Commons,7,7,https://www.youtube.com/watch?v=G1n8J2pgIyE
Tourist Dollars,1,1,https://www.youtube.com/watch?v=LxnqGMqtfN8
s / s / s,1,1,https://www.youtube.com/watch?v=vwdGysXYXMc
Ben Sollee and Daniel Martin,1,1,https://www.youtube.com/watch?v=LjYLqS30rco
Sand Circles,3,3,https://www.youtube.com/watch?v=3_be2ygZGEg
AIR,1,1,https://www.youtube.com/watch?v=kbeIiI99zBQ
John Reilly & Friends,1,1,https://www.youtube.com/watch?v=f2rkstacMlg
Jay Bentley (Bad Religion),1,1,https://www.youtube.com/watch?v=fqxM1T3ZZcQ
Valley Queen,6,12,https://www.youtube.com/watch?v=Ffo-_Rg3u2g
Acid Dad,5,5,https://www.youtube.com/watch?v=On7LjmhgSmw
My bubba,15,15,https://www.youtube.com/watch?v=Us6k6Iu_3EU
Black Eyed Peas,1,1,https://www.youtube.com/watch?v=a9sbeQojKvY
Christine Salem,1,1,https://www.youtube.com/watch?v=b2Eylm6_9_w
dj. flugvél og geimskip,4,4,https://www.youtube.com/watch?v=Jb6IOgkVW8k
Still Corners,6,12,https://www.youtube.com/watch?v=k8kHl0Mvn2E
NAO,5,5,https://www.youtube.com/watch?v=lvxUihceq9M
Lydia Lunch,1,1,https://www.youtube.com/watch?v=E92qnnRlQ2w
The Holmes Brothers,1,1,https://www.youtube.com/watch?v=9knSWR3chAI
Cheap Girls,7,7,https://www.youtube.com/watch?v=unvs7om0DA8
Joywave,6,6,https://www.youtube.com/watch?v=bza68k_lidY
Futo,1,1,https://www.youtube.com/watch?v=4wm5yO2bXZI
Houndstooth,4,4,https://www.youtube.com/watch?v=KnKZV9MZCkQ
Stag,13,13,https://www.youtube.com/watch?v=v-MqtKwBgFY
The Love Witch (Jennifer Ingrum & Samantha Robinson),1,1,https://www.youtube.com/watch?v=i00m39uusk8
Big Thief,7,21,https://www.youtube.com/watch?v=Fwr_Rt3jXr4
Michael Rapaport and Peanut Butter Wolf,1,1,https://www.youtube.com/watch?v=zLKD0OixAmk
Wye Oak,12,12,https://www.youtube.com/watch?v=q3xC4XinKfU
Sotomayor,5,5,https://www.youtube.com/watch?v=0zpqx0kmL9o
Stove,1,1,https://www.youtube.com/watch?v=q6bpXrbNOhk
Wilco,14,28,https://www.youtube.com/watch?v=FeQX-9Uxh_w
Gene Simmons,1,1,https://www.youtube.com/watch?v=tOf-tQvyTk4
Mutts,13,13,https://www.youtube.com/watch?v=I52YVEU7FAU
Priests,5,5,https://www.youtube.com/watch?v=3l8ganPMrDo
Peter Frampton,1,1,https://www.youtube.com/watch?v=9GLIZrSwFWk
Yuck,10,10,https://www.youtube.com/watch?v=8OwoXCWXRko
Northpilot,1,1,https://www.youtube.com/watch?v=GcWEVVmuVwg
Cursive,3,6,https://www.youtube.com/watch?v=GvmOokNsglI
SUSTO,6,6,https://www.youtube.com/watch?v=KGiyulmNYDE
Mike  Schank,1,1,https://www.youtube.com/watch?v=8ZibeCKJ7_o
Alt-J (∆),1,1,https://www.youtube.com/watch?v=S3fTw_D3l10
Exhibitionist,1,1,https://www.youtube.com/watch?v=SMX2sJm157s
MIlagres,1,1,https://www.youtube.com/watch?v=R3mKyzJRCUo
The Giving Tree Band,7,7,https://www.youtube.com/watch?v=FKpbaUCmgAk
Tamaryn,11,11,https://www.youtube.com/watch?v=6hXtKEnQUgg
Bloodgroup,1,1,https://www.youtube.com/watch?v=O2XII_CTLj8
Anti-pop Consortium,2,2,https://www.youtube.com/watch?v=z9ca9t01mc8
Supergrass,1,1,https://www.youtube.com/watch?v=JwIe_8zaTOY
Strange Ranger,9,18,https://www.youtube.com/watch?v=1HiAs4jSdVA
Ravenna Wood,1,1,https://www.youtube.com/watch?v=nCtQGNg4p7I
Miguel,3,6,https://www.youtube.com/watch?v=Nx80uc6AMsQ
Kehlani,1,1,https://www.youtube.com/watch?v=G_x7fDljZPU
WATERS,6,6,https://www.youtube.com/watch?v=WScTdArgTIo
The Maldives,18,18,https://www.youtube.com/watch?v=lWmMTJ3guh8
Laura Veirs,11,11,https://www.youtube.com/watch?v=CFFr32surFo
Curren$y Pt. 2,1,1,https://www.youtube.com/watch?v=yVvzAZh7LKs
Blush,1,1,https://www.youtube.com/watch?v=ZeLMbigOIKg
Jeff The Brotherhood,5,5,https://www.youtube.com/watch?v=74oNy6hL-rk
Allah-Las,19,38,https://www.youtube.com/watch?v=X9fjj0moj_U
Rainer Maria,5,5,https://www.youtube.com/watch?v=E54Qu9qrZa8
Arkomo,5,5,https://www.youtube.com/watch?v=HXUj0ddzKQ0
Allison Crutchfield,6,6,https://www.youtube.com/watch?v=G-RQA8qReAg
Deradoorian,5,5,https://www.youtube.com/watch?v=SJKp7rteDHM
Le Couleur,1,1,https://www.youtube.com/watch?v=ODjsQiNMhFo
The Green Children,1,1,https://www.youtube.com/watch?v=zjUnjZXPcwE
Andy Milonakis,1,1,https://www.youtube.com/watch?v=LW6AETWAE54
Hańba!,1,1,https://www.youtube.com/watch?v=uYcYM3kgv_I
Charlie Siem,1,1,https://www.youtube.com/watch?v=stvyyjwQH3w
Sleepy Eyes of Death,4,4,https://www.youtube.com/watch?v=iS_VuyS4Aq0
Regina Spektor,6,6,https://www.youtube.com/watch?v=yFGsHQ_5xB4
The Cave Singers,21,21,https://www.youtube.com/watch?v=JU1YelYQ8SY
Wu Man,1,1,https://www.youtube.com/watch?v=Rg_iZhUlyRE
I the Mighty,5,5,https://www.youtube.com/watch?v=WqflX_a98Jk
Superorganism,2,2,https://www.youtube.com/watch?v=EaskljKckaI
St. Paul And The Broken Bones,1,1,https://www.youtube.com/watch?v=6vpXX5BjltM
Arkells,5,5,https://www.youtube.com/watch?v=Hvo1awLC_Yk
Sun Airway,5,10,https://www.youtube.com/watch?v=5FqAVIYjgcU
Sam Herring (Future Islands),1,1,https://www.youtube.com/watch?v=XS4kZ5JWNW8
Iron & Wine,16,16,https://www.youtube.com/watch?v=XSlFGRWxDM8
Casey Veggies,1,1,https://www.youtube.com/watch?v=HO7MxQU4mbg
Bass Drum Of Death,5,5,https://www.youtube.com/watch?v=QN9wBUgDBF8
Club Kuru,3,3,https://www.youtube.com/watch?v=-DPYkQ1nO04
Pup,5,5,https://www.youtube.com/watch?v=aqeLmSUd_mo
Tall Tall Trees,5,5,https://www.youtube.com/watch?v=_lYGXnRYvP0
Leggy,6,6,https://www.youtube.com/watch?v=EAMk3Sob8lw
Francobollo,1,1,https://www.youtube.com/watch?v=ReXLtgU2CS8
Sam Goodwill,6,6,https://www.youtube.com/watch?v=XWh_sEMJ2hg
Amanda Shires,1,1,https://www.youtube.com/watch?v=ybBK0N0mCl4
Ra Ra Riot,10,10,https://www.youtube.com/watch?v=tsFXSlxJ2VU
PARTYNEXTDOOR,1,1,https://www.youtube.com/watch?v=J36pz7KEUSo
